0.0 	 0.0 
0.1 	 0.0025778128399328165 
0.2 	 0.004843630374513311 
0.3 	 0.00588050201326795 
0.4 	 0.006237875107149032 
0.5 	 0.006315915087356467 
0.6 	 0.006306128878456765 
0.7 	 0.006281502077910187 
0.8 	 0.0062627722484768795 
0.9 	 0.006252094646949187 
1.0 	 0.0062469718227332735 
1.1 	 0.006244859678158556 
1.2 	 0.006244135646491045 
1.3 	 0.006243959943511608 
1.4 	 0.006243960348413756 
1.5 	 0.006243996448570188 
1.6 	 0.006244026560426126 
1.7 	 0.006244044398360564 
1.8 	 0.006244053189171603 
1.9 	 0.00624405691113383 
2.0 	 0.006244058234921428 
2.1 	 0.006244058584569734 
2.2 	 0.006244058607580749 
2.3 	 0.006244058555649879 
2.4 	 0.006244058507536568 
2.5 	 0.006244058477864817 
2.6 	 0.006244058462837248 
2.7 	 0.006244058456311529 
2.8 	 0.006244058453910168 
2.9 	 0.006244058453226722 
3.0 	 0.0062440584531470115 
3.1 	 0.00624405845321769 
3.2 	 0.006244058453293557 
3.3 	 0.006244058453347963 
3.4 	 0.0062440584533691446 
3.5 	 0.006244058453381582 
3.6 	 0.006244058453386037 
3.7 	 0.0062440584533858656 
3.8 	 0.006244058453387382 
3.9 	 0.006244058453386333 
4.0 	 0.006244058453388089 
4.1 	 0.006244058453389148 
4.2 	 0.006244058453387773 
4.3 	 0.006244058453386346 
4.4 	 0.006244058453385224 
4.5 	 0.006244058453385684 
4.6 	 0.006244058453390967 
4.7 	 0.00624405845338695 
4.8 	 0.006244058453385455 
4.9 	 0.006244058453387915 
5.0 	 0.00624405845338509 
5.1 	 0.006244058453382831 
5.2 	 0.006244058453384459 
5.3 	 0.0062440584533855785 
5.4 	 0.00624405845338552 
5.5 	 0.006244058453385492 
5.6 	 0.0062440584533876445 
5.7 	 0.0062440584533875205 
5.8 	 0.006244058453381253 
5.9 	 0.006244058453384305 
6.0 	 0.006244058453390504 
6.1 	 0.006244058453381691 
6.2 	 0.006244058453386292 
6.3 	 0.00624405845338406 
6.4 	 0.006244058453385259 
6.5 	 0.00624405845338595 
6.6 	 0.006244058453386122 
6.7 	 0.006244058453386665 
6.8 	 0.006244058453385213 
6.9 	 0.006244058453387653 
7.0 	 0.006244058453386229 
7.1 	 0.006244058453388664 
7.2 	 0.006244058453388895 
7.3 	 0.0062440584533816615 
7.4 	 0.006244058453382135 
7.5 	 0.006244058453385382 
7.6 	 0.006244058453388829 
7.7 	 0.006244058453383539 
7.8 	 0.006244058453388275 
7.9 	 0.006244058453386824 
8.0 	 0.006244058453386139 
8.1 	 0.00624405845338833 
8.2 	 0.006244058453383799 
8.3 	 0.006244058453388363 
8.4 	 0.006244058453386972 
8.5 	 0.00624405845338389 
8.6 	 0.006244058453387796 
8.7 	 0.0062440584533867555 
8.8 	 0.006244058453386893 
8.9 	 0.006244058453385281 
9.0 	 0.006244058453385701 
9.1 	 0.006244058453382588 
9.2 	 0.006244058453388163 
9.3 	 0.006244058453383242 
9.4 	 0.006244058453386476 
9.5 	 0.006244058453384505 
9.6 	 0.006244058453384999 
9.7 	 0.006244058453389878 
9.8 	 0.006244058453386349 
9.9 	 0.006244058453385239 
10.0 	 0.006244058453384795 
10.1 	 0.006244058453389857 
10.2 	 0.006244058453383686 
10.3 	 0.006244058453387016 
10.4 	 0.006244058453386071 
10.5 	 0.006244058453385946 
10.6 	 0.006244058453388832 
10.7 	 0.006244058453386828 
10.8 	 0.006244058453388928 
10.9 	 0.006244058453386948 
11.0 	 0.006244058453384533 
11.1 	 0.0062440584533880765 
11.2 	 0.006244058453386513 
11.3 	 0.006244058453386257 
11.4 	 0.006244058453389824 
11.5 	 0.00624405845338607 
11.6 	 0.006244058453384521 
11.7 	 0.006244058453388277 
11.8 	 0.00624405845338593 
11.9 	 0.006244058453384815 
12.0 	 0.006244058453385305 
12.1 	 0.006244058453384825 
12.2 	 0.00624405845338588 
12.3 	 0.006244058453387006 
12.4 	 0.006244058453384382 
12.5 	 0.0062440584533802225 
12.6 	 0.006244058453388033 
12.7 	 0.006244058453386224 
12.8 	 0.006244058453384791 
12.9 	 0.006244058453389692 
13.0 	 0.0062440584533848065 
13.1 	 0.006244058453390554 
13.2 	 0.006244058453388776 
13.3 	 0.00624405845338449 
13.4 	 0.006244058453387881 
13.5 	 0.0062440584533853885 
13.6 	 0.006244058453383196 
13.7 	 0.006244058453389103 
13.8 	 0.0062440584533860295 
13.9 	 0.006244058453384342 
14.0 	 0.006244058453383645 
14.1 	 0.0062440584533892465 
14.2 	 0.006244058453385209 
14.3 	 0.006244058453388355 
14.4 	 0.00624405845338497 
14.5 	 0.006244058453386136 
14.6 	 0.0062440584533849704 
14.7 	 0.006244058453388319 
14.8 	 0.006244058453389623 
14.9 	 0.00624405845338655 
15.0 	 0.006244058453385225 
15.1 	 0.006244058453388659 
15.2 	 0.006244058453386295 
15.3 	 0.006244058453388102 
15.4 	 0.006244058453387252 
15.5 	 0.006244058453388121 
15.6 	 0.006244058453385239 
15.7 	 0.006244058453387404 
15.8 	 0.006244058453387875 
15.9 	 0.006244058453382814 
16.0 	 0.006244058453387648 
16.1 	 0.006244058453383856 
16.2 	 0.0062440584533877295 
16.3 	 0.006244058453384404 
16.4 	 0.006244058453385238 
16.5 	 0.006244058453386565 
16.6 	 0.006244058453387234 
16.7 	 0.006244058453387224 
16.8 	 0.006244058453385934 
16.9 	 0.006244058453389421 
17.0 	 0.006244058453384309 
17.1 	 0.006244058453385633 
17.2 	 0.0062440584533836226 
17.3 	 0.006244058453387186 
17.4 	 0.006244058453379886 
17.5 	 0.006244058453386139 
17.6 	 0.006244058453387857 
17.7 	 0.006244058453387299 
17.8 	 0.006244058453383274 
17.9 	 0.006244058453385068 
18.0 	 0.006244058453388604 
18.1 	 0.006244058453385081 
18.2 	 0.006244058453386131 
18.3 	 0.006244058453385176 
18.4 	 0.006244058453382974 
18.5 	 0.006244058453385385 
18.6 	 0.006244058453386906 
18.7 	 0.006244058453385058 
18.8 	 0.006244058453382175 
18.9 	 0.006244058453387729 
19.0 	 0.006244058453385766 
19.1 	 0.006244058453388177 
19.2 	 0.006244058453385797 
19.3 	 0.006244058453390069 
19.4 	 0.0062440584533881216 
19.5 	 0.006244058453387681 
19.6 	 0.006244058453385754 
19.7 	 0.006244058453389453 
19.8 	 0.006244058453387436 
19.9 	 0.0062440584533849895 
20.0 	 0.006244058453388353 
20.1 	 0.00624405845338297 
20.2 	 0.0062440584533865065 
20.3 	 0.006244058453385636 
20.4 	 0.006244058453385827 
20.5 	 0.006244058453387299 
20.6 	 0.006244058453384145 
20.7 	 0.006244058453385622 
20.8 	 0.006244058453388361 
20.9 	 0.006244058453383839 
21.0 	 0.0062440584533864935 
21.1 	 0.006244058453387185 
21.2 	 0.0062440584533871935 
21.3 	 0.006244058453387399 
21.4 	 0.006244058453387343 
21.5 	 0.006244058453386963 
